# (1280, 60)
0.022,-0.0029,0.0086,0.0084,-0.022,-0.00035,0.0091,0.00068,0.0021,0.0044,0.014,-0.0024,-0.0076,0.0047,0.02,0.0064,-0.0049,0.0056,-0.021,-0.04,0.015,0.013,0.0054,0.0091,-0.035,-0.043,0.023,-0.00011,0.01,0.014,-0.027,-0.021,-0.029,-0.013,-0.016,-0.038,0.012,0.011,0.0049,-0.013,-0.0099,0.0042,0.0017,0.042,0.015,0.0012,0.00091,-0.003,-0.046,-0.036,0.013,0.046,0.0053,0.0055,-0.0066,-0.031,-0.0018,-0.0046,0.021,-0.03
0.026,-0.011,0.0039,0.012,-0.031,-0.0012,-0.0058,-0.013,-0.0017,-0.01,0.032,-0.017,-0.023,3.8e-05,0.034,0.016,-0.022,-0.014,-0.037,-0.056,-0.022,0.026,0.027,0.012,-0.026,-0.04,0.03,-0.03,0.016,0.028,-0.037,-0.03,-0.013,-0.032,-0.018,-0.039,-0.0013,0.03,0.024,-0.0078,-0.0028,0.0041,-0.012,0.041,0.027,0.0072,0.0061,-0.0059,-0.044,-0.035,0.036,0.043,-0.0099,0.013,-0.015,-0.028,0.041,-0.004,0.04,-0.034
0.034,-0.02,-0.00063,0.0048,-0.039,0.0067,-0.012,-0.024,-0.0014,-0.025,0.054,-0.03,-0.03,-0.0094,0.041,-0.00092,-0.037,-0.024,-0.04,-0.039,-0.04,0.051,0.041,0.029,0.00046,-0.02,0.023,-0.024,0.019,0.038,-0.036,-0.026,0.02,-0.025,-0.0055,-0.017,0.0037,0.023,0.016,-0.016,0.013,0.012,-0.009,0.0098,0.046,0.0017,-0.0093,0.019,-0.031,-0.00014,0.025,0.016,-0.015,0.0074,-0.02,-0.018,0.047,-0.019,0.038,-0.019
0.043,-0.028,-0.0044,-0.0021,-0.042,0.016,-0.014,-0.019,0.0027,-0.018,0.06,-0.027,-0.023,-0.027,0.031,-0.035,-0.033,-0.014,-0.022,-0.0023,-0.023,0.044,0.031,0.046,0.0094,-0.00087,0.0073,-0.0099,0.0089,0.031,-0.012,-0.011,0.0058,0.0097,0.015,-0.00067,0.0053,-0.026,0.0014,-0.0084,0.024,0.0073,0.00053,-0.011,0.034,-0.021,-0.00017,0.0097,-0.006,0.043,0.017,-0.0037,0.013,0.02,-0.0091,-0.011,0.0073,-0.0038,-0.0026,-0.0011
0.046,-0.037,-0.0028,-0.0039,-0.042,0.025,-0.012,-0.022,0.0036,-0.0008,0.058,-0.015,-0.023,-0.038,0.014,-0.048,-0.017,0.0085,-0.0064,0.008,0.0023,0.018,0.024,0.054,-0.0018,0.00053,-0.0026,-0.019,0.0076,0.036,0.0021,0.0033,0.0092,0.012,0.012,0.014,0.013,-0.043,0.0063,0.0091,0.017,-0.009,0.016,0.0026,0.038,-0.029,0.027,0.008,0.038,0.068,0.0013,-0.02,0.02,-0.003,0.0086,-0.014,-0.018,0.03,-0.014,0.00062
0.047,-0.046,0.0008,-0.0037,-0.04,0.03,-0.0066,-0.04,-0.0026,0.024,0.061,-0.0084,-0.023,-0.038,-0.0032,-0.049,0.01,0.031,0.0045,0.0085,0.0055,0.004,0.039,0.069,-0.0049,-0.0081,-0.0046,-0.017,0.014,0.042,0.0014,-0.0041,0.018,0.0032,-0.0054,0.02,0.008,-0.015,0.0072,0.016,0.017,-0.02,0.033,0.0058,0.045,-0.013,0.03,0.017,0.031,0.044,0.002,-0.025,0.024,-0.036,0.012,-0.039,-0.02,0.018,0.0056,-0.027
0.047,-0.051,-0.0018,-0.0024,-0.035,0.032,-0.011,-0.054,-0.0069,0.033,0.051,-0.012,-0.015,-0.041,-0.011,-0.032,0.027,0.043,0.025,0.009,0.012,-0.00055,0.05,0.058,-0.0039,-0.011,-0.012,-0.0072,0.041,0.042,-0.0042,-0.012,0.016,-0.0054,-0.0026,0.024,0.0035,-0.002,0.0024,0.0095,0.023,-0.025,0.027,-0.0049,0.013,-0.0083,0.028,0.038,0.023,0.014,0.034,-0.0079,0.0009,-0.033,0.0066,-0.046,0.0017,0.013,0.022,-0.019
0.048,-0.056,-0.0085,-8.1e-05,-0.026,0.031,-0.021,-0.064,-0.0051,0.028,0.034,-0.022,0.0055,-0.044,-0.0074,2.3e-05,0.025,0.052,0.039,0.012,0.025,0.0032,0.046,0.029,-0.0038,-0.00043,-0.0073,0.0061,0.059,0.042,-0.0034,-0.024,0.0075,0.0014,-0.0013,0.022,0.0055,-0.0015,-0.0023,0.00031,0.036,-0.029,0.019,-0.014,-0.023,-0.019,0.02,0.049,0.026,0.014,0.062,-0.01,-0.025,-0.021,-0.0028,-0.044,0.026,-0.0019,0.019,-0.023
0.049,-0.06,-0.016,0.0018,-0.019,0.024,-0.028,-0.071,7e-05,0.027,0.02,-0.022,0.022,-0.037,-0.0076,0.021,0.024,0.049,0.04,0.016,0.035,0.0046,0.049,0.0056,-0.0014,0.0097,-0.0013,0.022,0.051,0.024,0.0011,-0.028,-0.0086,0.011,-0.017,0.017,0.02,0.0074,-0.0093,-0.0074,0.046,-0.027,0.00013,-0.022,-0.036,-0.013,-0.0056,0.032,0.011,0.015,0.06,0.0008,-0.035,-0.0041,-0.025,-0.041,0.036,-0.019,0.0077,-0.022
0.047,-0.061,-0.019,0.0021,-0.017,0.018,-0.026,-0.073,0.0053,0.027,0.013,-0.0093,0.033,-0.026,-0.017,0.017,0.028,0.035,0.04,0.013,0.039,-0.0077,0.033,-0.0062,0.011,0.012,0.0022,0.024,0.054,-0.0032,-0.0078,-0.021,-0.0057,0.014,-0.021,0.017,0.034,0.016,-0.015,-0.021,0.054,-0.016,-0.033,-0.0083,-0.041,-0.0034,-0.037,0.016,-0.009,-0.0085,0.0054,0.023,-0.028,0.022,-0.062,-0.023,0.03,-0.019,0.019,-0.024
0.045,-0.061,-0.022,0.0022,-0.014,0.015,-0.019,-0.064,0.0063,0.027,0.006,0.00046,0.038,-0.02,-0.025,0.013,0.023,0.018,0.043,0.012,0.035,-0.015,0.016,-0.018,0.022,0.011,0.008,0.018,0.05,-0.018,-0.011,-0.019,-0.0087,0.01,-0.0067,0.016,0.013,0.018,-0.018,-0.025,0.044,-0.0062,-0.031,0.01,-0.02,-0.0018,-0.042,0.0065,-0.0043,-0.0089,-0.016,0.025,0.00038,0.024,-0.072,-0.022,0.013,-0.016,0.018,-0.021
0.043,-0.058,-0.025,0.0026,-0.007,0.01,-0.017,-0.049,0.011,0.028,-0.0013,0.0087,0.043,-0.012,-0.032,0.011,0.012,0.012,0.043,0.017,0.024,-0.012,0.0092,-0.023,0.024,0.014,0.0026,0.02,0.037,-0.026,-0.01,-0.02,-0.014,-0.0022,0.017,0.0081,-0.0071,0.011,-0.022,-0.027,0.033,-0.004,-0.017,0.016,0.0045,0.001,-0.028,0.0022,0.0024,0.0018,-0.02,0.0097,-0.011,0.0018,-0.033,-0.034,-0.0084,-0.0058,0.0077,-0.029
0.041,-0.054,-0.029,0.0023,0.0017,0.0034,-0.017,-0.038,0.017,0.023,-0.0094,0.0074,0.045,0.00057,-0.033,0.011,0.0058,0.0077,0.046,0.022,0.01,-0.011,0.0088,-0.013,0.024,0.014,-0.0091,0.024,0.021,-0.021,-0.0079,-0.017,-0.0094,-0.012,0.02,0.0024,-0.0077,0.012,-0.019,-0.021,0.024,-0.005,-0.011,0.019,0.019,0.0052,-0.017,0.0057,-0.014,-0.011,-0.035,-0.004,-0.0057,-0.019,-0.0068,-0.022,-0.0088,-0.0031,0.0047,-0.032
0.04,-0.052,-0.031,0.0039,0.0077,-0.0021,-0.016,-0.032,0.02,0.014,-0.014,0.001,0.041,0.0036,-0.032,0.0086,0.0072,0.0045,0.046,0.023,-0.0025,-0.011,0.011,-0.0075,0.019,0.017,-0.014,0.021,0.014,-0.015,-0.00056,-0.0048,-0.0021,-0.016,0.015,-0.0051,-0.0082,0.014,-0.0069,-0.015,0.0059,-0.0019,-0.01,0.032,0.007,0.01,-0.016,0.0025,-0.033,-0.025,-0.037,-0.0064,0.0031,-0.032,-0.0042,-0.0063,-0.01,-0.0049,0.0051,-0.018
0.04,-0.049,-0.031,0.0079,0.0093,-0.0061,-0.012,-0.023,0.024,0.0042,-0.019,-0.0046,0.035,0.00087,-0.035,0.0071,0.007,0.00086,0.042,0.022,-0.01,-0.0029,0.014,-0.0047,0.021,0.017,-0.015,0.018,0.0064,-0.014,0.0021,0.0069,-0.0014,-0.014,0.017,-0.0062,-0.0082,0.0053,-0.0043,-0.013,-0.0027,0.0059,-0.0068,0.037,0.0023,0.018,-0.018,-0.0064,-0.037,-0.025,-0.033,-0.0055,0.0054,-0.042,-0.0061,-0.00014,-0.018,-0.0012,-0.0024,-0.0082
0.039,-0.046,-0.033,0.01,0.011,-0.0098,-0.011,-0.013,0.026,-0.0066,-0.021,-0.014,0.033,0.00067,-0.038,0.003,0.0024,-0.005,0.041,0.012,-0.011,0.0068,0.011,-0.00069,0.023,0.011,-0.008,0.0094,-0.0016,-0.012,-0.0016,0.0095,0.0026,-0.013,0.024,-0.011,-0.013,0.0025,-0.0071,-0.024,0.0045,0.0088,-0.011,0.039,0.0038,0.021,-0.016,-0.01,-0.042,-0.018,-0.026,-0.0094,0.0083,-0.04,-0.0068,-0.0051,-0.025,-0.0033,-0.013,-0.0066
0.038,-0.045,-0.035,0.013,0.014,-0.016,-0.011,-0.0075,0.025,-0.015,-0.021,-0.019,0.033,0.0037,-0.036,-0.0037,-0.00036,-0.0045,0.04,0.01,-0.0097,0.008,0.014,0.0047,0.033,0.011,-0.00075,-0.0051,-0.0019,-0.0025,0.0022,0.014,0.0098,-0.015,0.037,-0.014,-0.012,-0.0022,-0.008,-0.015,0.0077,-0.00091,-0.01,0.04,-0.0015,0.022,-0.01,-0.023,-0.036,-0.017,-0.014,-0.011,0.016,-0.047,0.0047,-0.0075,-0.017,-0.0057,-0.021,-0.014
0.036,-0.044,-0.035,0.017,0.016,-0.022,-0.0085,-0.0018,0.026,-0.023,-0.017,-0.024,0.031,0.0032,-0.027,-0.014,-0.0061,-0.00099,0.03,0.0053,-0.006,0.0045,0.016,0.00047,0.034,0.0073,0.0024,-0.02,0.00035,0.00049,0.0057,0.0086,0.015,-0.017,0.041,-0.011,-0.014,-0.014,-0.0058,-0.0082,0.014,0.0054,-0.012,0.031,-0.0097,0.028,-0.0055,-0.037,-0.027,-0.0021,0.00096,-0.0073,0.031,-0.047,0.0099,-0.0027,-0.01,-0.0087,-0.03,-0.026
0.034,-0.043,-0.037,0.022,0.016,-0.029,-0.0075,0.0098,0.022,-0.028,-0.009,-0.027,0.024,-0.0038,-0.018,-0.018,-0.013,-0.0032,0.018,0.00065,-0.0071,0.0073,0.02,0.00033,0.031,-0.0039,0.0022,-0.027,0.0052,0.003,0.012,-0.0021,0.014,-0.012,0.04,-0.0059,-0.018,-0.021,-0.0064,-0.018,0.012,0.01,-0.014,0.0083,0.00069,0.027,-0.0037,-0.031,-0.019,0.0071,0.01,-0.011,0.037,-0.038,0.005,-0.0066,-0.014,-0.011,-0.033,-0.034
0.032,-0.042,-0.039,0.024,0.014,-0.036,-0.0096,0.019,0.021,-0.031,-0.0067,-0.025,0.018,-0.013,-0.0087,-0.017,-0.013,-0.01,0.012,-0.00017,-0.0093,0.011,0.0068,0.0037,0.037,-0.0075,0.016,-0.031,0.0035,-0.0012,0.017,-0.0066,0.013,-0.011,0.047,-0.0088,-0.0019,-0.024,-0.015,-0.025,0.018,0.013,-0.0096,-0.0041,0.013,-0.0011,-0.00071,-0.024,-0.013,0.015,0.0068,-0.019,0.017,-0.036,-0.014,-0.013,-0.0042,-0.0061,-0.017,-0.033
0.029,-0.04,-0.041,0.027,0.013,-0.041,-0.013,0.028,0.02,-0.034,-0.0086,-0.025,0.019,-0.016,0.004,-0.021,-0.014,-0.016,0.0028,0.003,-0.0051,0.0079,-0.0079,-1e-05,0.033,0.00052,0.02,-0.034,0.0059,0.0099,0.011,-0.0013,0.012,-0.0071,0.039,-0.0095,-0.0022,-0.022,-0.022,-0.02,0.027,0.011,0.0033,-0.0046,0.0092,-0.012,0.0061,-0.032,-0.009,0.012,0.016,-0.0026,-0.0055,-0.034,-0.023,0.0075,-0.0034,-0.0052,-0.018,-0.038
0.026,-0.034,-0.041,0.03,0.011,-0.042,-0.014,0.045,0.012,-0.044,-0.0095,-0.022,0.017,-0.011,0.013,-0.023,-0.027,-0.02,-0.0041,0.014,0.0071,0.0097,-0.0088,-0.012,0.019,-0.00079,-0.00099,-0.028,0.011,0.019,0.003,0.00019,0.0085,-0.014,0.029,0.0039,-0.0058,-0.016,-0.02,-0.028,0.025,0.0066,0.0096,-0.012,-0.0091,-0.0041,0.0093,-0.024,-0.0057,0.00095,0.035,0.0076,-0.0096,-0.02,-0.0099,0.024,-0.0068,-0.0096,-0.021,-0.037
0.025,-0.027,-0.038,0.033,0.0066,-0.039,-0.019,0.056,-0.0044,-0.055,-0.01,-0.019,0.012,-0.0066,0.021,-0.028,-0.033,-0.023,-0.0076,0.022,0.018,0.0071,-0.014,-0.011,0.0096,-0.0035,-0.016,-0.017,0.013,0.02,0.0038,0.0016,0.0024,-0.011,0.011,0.0052,-0.014,-0.02,-0.02,-0.028,0.02,-0.011,-0.003,-0.0085,-0.014,0.0076,0.01,-0.013,-0.012,-0.0015,0.037,0.014,-0.0034,-0.016,0.015,0.0031,0.0018,0.0079,-0.0069,-0.035
0.024,-0.024,-0.033,0.035,0.0047,-0.03,-0.027,0.057,-0.0096,-0.056,-0.014,-0.016,0.0057,-0.0038,0.024,-0.034,-0.028,-0.019,-0.011,0.022,0.024,0.0037,-0.016,-0.0051,0.011,0.0017,-0.017,-0.01,0.011,0.026,0.0052,-0.00056,0.007,-0.00089,-0.0026,-0.0041,-0.014,-0.032,-0.019,-0.024,0.011,-0.025,-0.011,-0.0058,-0.0069,0.013,0.0065,-0.017,-0.013,-0.0027,0.019,0.018,-0.0061,-0.022,0.019,0.0032,0.019,0.035,0.0088,-0.04
0.024,-0.019,-0.028,0.037,0.0015,-0.021,-0.03,0.05,-0.0032,-0.054,-0.014,-0.018,0.00075,-0.0031,0.028,-0.04,-0.025,-0.0089,-0.0075,0.02,0.022,-0.012,-0.015,-0.0053,0.02,-0.0037,-0.013,-0.0099,0.0091,0.025,0.0032,-0.0013,0.009,-0.0047,-0.0064,0.0032,-0.0054,-0.031,-0.006,-0.011,0.0063,-0.026,-0.015,-0.0064,-0.0037,0.011,0.012,-0.012,-0.015,-0.0037,0.00014,0.016,-0.015,-0.013,0.0093,0.014,0.017,0.039,0.012,-0.033
0.024,-0.015,-0.024,0.039,-0.0025,-0.016,-0.028,0.04,0.0032,-0.049,-0.01,-0.017,0.00083,-0.0038,0.031,-0.048,-0.027,-0.0035,-0.0024,0.02,0.013,-0.023,-0.0058,-0.0027,0.021,-0.013,-0.012,-0.0073,0.007,0.021,-0.0018,0.0037,0.0098,-0.011,-0.00089,0.011,-0.0036,-0.015,0.011,0.0037,-0.0013,-0.019,-0.0083,-0.00035,0.0039,0.02,0.025,0.00025,-0.021,-0.012,-0.014,0.012,-0.0068,-0.0035,-0.0027,0.0091,-0.007,0.031,0.0098,-0.025
0.024,-0.014,-0.02,0.038,-0.0073,-0.012,-0.025,0.031,0.0084,-0.043,-0.0088,-0.016,0.0015,-0.0057,0.031,-0.053,-0.029,-0.0014,-0.0094,0.025,0.001,-0.028,0.015,0.0057,0.021,-0.023,-0.011,-0.0035,0.0041,0.018,-0.01,0.0035,0.0053,-0.0036,0.001,0.018,-0.00067,0.01,0.0077,0.017,-0.0039,-0.016,0.017,0.0051,0.0003,0.023,0.035,0.011,-0.018,-0.027,-0.022,0.016,0.0076,-0.00039,-0.015,-0.0024,-0.022,0.021,0.011,-0.0042
0.025,-0.013,-0.016,0.034,-0.016,-0.0087,-0.02,0.029,0.01,-0.037,-0.014,-0.0057,0.01,-0.0071,0.026,-0.045,-0.027,0.0048,-0.017,0.032,-0.0065,-0.034,0.03,-0.0022,0.018,-0.017,-0.0072,0.0062,0.0032,0.0065,-0.026,0.0029,0.00088,0.0066,-0.0023,0.021,0.0073,0.029,-0.0014,0.02,-0.0069,-0.011,0.025,0.0058,-0.013,0.016,0.02,0.019,-0.0053,-0.038,-0.0059,0.021,0.0052,-0.0011,-0.029,-0.0048,-0.013,0.022,0.01,0.0039
0.027,-0.011,-0.01,0.028,-0.027,-0.00081,-0.012,0.035,0.0066,-0.03,-0.023,0.0081,0.017,-0.014,0.022,-0.028,-0.018,0.0094,-0.021,0.04,-0.0059,-0.035,0.034,-0.016,-0.0038,-0.011,-0.0091,0.0038,-0.0016,-0.0025,-0.042,0.0065,-0.013,0.0092,-0.0064,0.018,0.021,0.055,-0.018,0.022,-0.023,-0.0055,0.026,0.00049,1.8e-05,0.007,-0.005,0.027,0.0075,-0.035,0.015,0.031,0.0084,-0.0072,-0.0058,-0.019,-0.013,0.011,0.0048,-0.004
0.027,-0.0068,-0.0047,0.021,-0.032,0.0085,-0.006,0.041,0.0046,-0.019,-0.025,0.022,0.0071,-0.015,0.015,0.00093,-0.0091,0.013,-0.019,0.038,0.0031,-0.032,0.031,-0.022,-0.035,-0.02,-0.02,0.003,-0.011,-0.013,-0.039,0.02,-0.03,0.016,-0.00026,-0.00058,0.021,0.058,-0.023,0.0045,-0.015,-0.0012,0.025,0.011,0.017,-0.015,-0.025,0.048,0.0045,-0.0028,0.0049,0.026,0.013,-0.01,-0.0024,-0.022,0.0055,0.0055,-0.0021,-0.004
0.028,0.0016,-0.0014,0.015,-0.032,0.01,0.0099,0.035,0.0059,-0.011,-0.026,0.029,-0.0084,0.00062,0.015,0.016,0.00077,0.017,-0.0072,0.028,0.027,-0.023,0.01,-0.023,-0.052,-0.031,-0.018,-0.009,-0.019,-0.026,-0.037,0.041,-0.016,0.0023,0.013,-0.026,0.011,0.035,-0.025,-0.02,-7.6e-05,-0.0041,0.0095,0.01,0.041,-0.032,-0.011,0.053,0.0028,0.011,-0.014,0.0034,-0.022,-0.03,-0.012,-0.0017,0.026,-0.0028,-0.022,0.012
0.032,0.011,-0.001,0.01,-0.033,0.0077,0.033,0.022,0.0026,-0.0026,-0.029,0.027,-0.012,0.017,0.023,0.012,0.0041,0.025,0.021,0.031,0.046,0.011,-0.0006,-0.009,-0.042,-0.042,-0.002,-0.015,-0.018,-0.024,-0.028,0.063,-0.0086,-0.011,0.014,-0.047,0.018,0.011,-0.017,-0.031,0.011,0.0038,-0.018,-0.013,0.051,-0.025,0.018,0.03,0.0012,0.016,-0.017,0.0019,-0.033,-0.034,0.011,-0.0072,0.024,0.0015,-0.012,0.024
0.024,-0.0086,0.0038,0.01,-0.029,0.00027,0.0043,-0.007,-0.0053,-0.01,0.019,-0.016,-0.014,0.0005,0.034,0.013,-0.02,-0.0048,-0.025,-0.038,-0.0079,0.018,0.021,0.027,-0.033,-0.047,0.035,-0.021,0.016,0.025,-0.036,-0.011,-0.03,-0.022,-0.011,-0.049,-0.00077,0.019,0.011,-0.013,0.0075,-0.0034,0.0072,0.034,0.013,0.014,0.0042,0.0018,-0.048,-0.032,0.02,0.056,-0.00076,0.013,-0.0083,-0.034,0.011,-0.01,0.047,-0.029
0.028,-0.017,-0.0004,0.0097,-0.033,-0.0008,-0.0076,-0.026,-0.0069,-0.03,0.039,-0.029,-0.026,-0.0094,0.047,0.014,-0.029,-0.0097,-0.037,-0.037,-0.032,0.041,0.043,0.023,-0.011,-0.026,0.035,-0.022,0.027,0.037,-0.038,-0.019,0.0026,-0.02,-0.0059,-0.031,0.006,0.018,0.022,-0.018,0.025,0.0043,-0.011,0.014,0.033,0.015,-0.0026,0.012,-0.044,0.00035,0.015,0.028,-0.02,-5.9e-05,-0.016,-0.023,0.046,-0.029,0.05,-0.031
0.037,-0.026,-0.0051,0.00095,-0.034,0.0093,-0.015,-0.024,0.00093,-0.036,0.052,-0.028,-0.024,-0.029,0.047,-0.0043,-0.03,-0.0042,-0.023,-0.0083,-0.02,0.06,0.035,0.032,0.01,-0.0027,0.02,-0.0021,0.026,0.034,-0.022,-0.017,0.015,0.0037,0.0088,0.0045,0.0025,-0.014,0.0094,-0.022,0.027,0.016,-0.015,-0.02,0.026,-0.014,-0.0073,0.029,-0.032,0.044,0.00077,-0.0063,-0.013,0.012,-0.012,-0.0054,0.025,-0.029,0.016,-0.013
0.041,-0.036,-0.0069,-0.0041,-0.035,0.022,-0.017,-0.018,0.0012,-0.025,0.048,-0.019,-0.016,-0.041,0.035,-0.024,-0.025,0.0078,-0.0025,0.0047,0.0033,0.033,0.016,0.033,-0.0047,0.0054,0.0076,-0.0065,0.023,0.034,-0.00052,-0.0062,0.012,0.011,0.012,0.018,-0.0013,-0.039,0.0084,-0.0065,0.022,-0.0056,0.0076,-0.015,0.011,-0.033,0.0064,0.031,-0.0011,0.065,0.00063,-0.031,0.0045,0.015,-0.011,-0.022,-0.016,0.00096,-0.015,-0.006
0.042,-0.045,-0.0038,-0.006,-0.034,0.03,-0.0079,-0.035,-0.0089,0.0028,0.051,-0.0042,-0.015,-0.043,0.013,-0.033,-0.0046,0.019,0.0077,0.012,0.011,0.0029,0.03,0.045,-0.011,0.00037,-0.0095,-0.006,0.029,0.042,0.0044,-0.0028,0.0086,-0.00013,-0.014,0.034,-0.0021,-0.025,0.0041,-0.00027,0.011,-0.028,0.017,-0.006,0.026,-0.023,0.022,0.042,0.022,0.053,-0.0042,-0.024,0.01,-0.019,0.00042,-0.041,-0.029,0.024,-0.0087,-0.013
0.043,-0.05,-0.0032,-0.0064,-0.025,0.037,-0.0039,-0.048,-0.016,0.024,0.043,0.00032,-0.007,-0.045,0.00092,-0.017,0.016,0.033,0.019,0.013,0.02,-0.0093,0.041,0.042,-0.014,1.5e-05,-0.017,0.012,0.038,0.038,-0.0022,-0.013,0.0028,0.001,-0.015,0.038,-0.0095,-0.0093,-0.0029,-0.0044,0.014,-0.027,0.023,0.0015,0.014,-0.014,0.03,0.048,0.027,0.017,0.014,-0.011,0.0016,-0.029,0.011,-0.033,-0.013,0.028,-0.012,-0.016
0.044,-0.054,-0.006,-0.0061,-0.019,0.038,-0.0074,-0.057,-0.012,0.024,0.027,-0.0025,0.0038,-0.044,-0.0015,0.0077,0.019,0.041,0.028,0.013,0.028,-0.0072,0.046,0.023,-0.0065,0.0093,-0.012,0.018,0.043,0.032,-0.0066,-0.019,0.0044,0.0092,-0.0034,0.041,-0.0016,-0.011,-0.0011,-0.012,0.022,-0.03,0.02,0.0049,-0.0036,-0.023,0.021,0.045,0.027,0.014,0.037,-0.014,-0.021,-0.022,0.0033,-0.022,-0.0019,0.014,-0.019,-0.015
0.044,-0.056,-0.0094,-0.0057,-0.014,0.032,-0.011,-0.07,-0.0081,0.018,0.02,-0.0052,0.011,-0.038,0.0015,0.01,0.019,0.032,0.025,0.017,0.027,-0.0036,0.051,0.0091,0.0078,0.013,-0.0013,0.015,0.047,0.018,-0.0045,-0.014,-0.011,0.015,-0.0033,0.038,0.0094,-0.012,-0.0082,-0.016,0.021,-0.028,0.006,-0.0055,-0.015,-0.025,0.013,0.025,0.026,-0.0058,0.032,-0.022,-0.033,-0.011,-0.023,-0.02,0.009,-0.00067,-0.024,-0.012
0.044,-0.058,-0.015,-0.004,-0.0071,0.023,-0.013,-0.079,-0.0064,0.011,0.014,-0.0063,0.021,-0.029,-0.00042,0.0059,0.015,0.022,0.025,0.017,0.03,-0.012,0.046,0.0029,0.017,0.021,0.006,0.025,0.046,0.009,-0.0059,-0.0055,-0.032,0.012,-0.0058,0.022,0.018,-0.0037,-0.018,-0.03,0.031,-0.011,-0.017,-0.015,-0.022,-0.0082,-0.0067,0.0054,0.026,-0.03,-0.0084,0.0048,-0.034,0.00092,-0.043,-0.016,0.015,0.0089,-0.025,-0.017
0.042,-0.059,-0.019,-0.0015,-0.00081,0.016,-0.011,-0.073,-0.0016,0.0085,0.0053,-0.0063,0.029,-0.018,0.0028,0.0061,0.011,0.016,0.026,0.017,0.034,-0.018,0.027,-0.004,0.018,0.025,0.0068,0.031,0.041,0.0019,-0.0074,0.00089,-0.03,0.011,-0.012,0.02,0.014,-0.0019,-0.016,-0.037,0.02,-0.001,-0.028,0.0047,-0.014,0.0033,-0.008,-0.0045,0.02,-0.0086,-0.037,0.01,-0.031,0.0031,-0.043,-0.0033,0.0086,0.018,-0.028,-0.021
0.039,-0.058,-0.021,9.3e-05,0.0066,0.0087,-0.0061,-0.057,-0.00014,0.012,-0.0043,-0.0017,0.034,-0.013,-0.0063,0.004,0.0074,0.0087,0.032,0.019,0.021,-0.011,0.021,-0.022,0.016,0.02,0.0021,0.032,0.027,-0.00093,-0.0036,-0.0032,-0.033,0.0063,-0.0092,0.027,0.00054,0.00099,-0.0061,-0.033,0.0095,-0.0022,-0.0019,0.023,0.0067,-0.0036,0.0036,-0.0048,0.0089,0.011,-0.036,0.00098,-0.006,0.00021,-0.03,-0.011,-0.0015,0.0077,-0.028,-0.012
0.037,-0.055,-0.022,0.0006,0.012,0.0026,-2e-05,-0.044,0.0019,0.012,-0.011,0.0085,0.035,-0.0089,-0.021,0.00067,0.0035,0.0051,0.035,0.018,0.01,-0.0038,0.02,-0.032,0.016,0.012,0.0017,0.03,0.0088,-0.0053,-0.0045,-0.012,-0.043,-0.0092,-0.003,0.013,-0.014,0.0071,0.0013,-0.022,0.0016,-0.0041,0.016,0.031,0.024,-0.0056,0.011,-0.0066,-0.00073,0.0066,-0.027,0.0033,-0.013,-0.0099,-0.00034,-0.016,-0.0071,0.0022,-0.019,-0.0062
0.036,-0.052,-0.027,0.00028,0.015,-0.0049,0.00011,-0.036,0.0072,0.0091,-0.015,0.0075,0.034,-0.0011,-0.026,0.0024,0.0069,-0.0037,0.038,0.02,-0.0013,-0.0097,0.016,-0.012,0.02,0.0032,-0.0028,0.026,-0.0049,-0.018,-0.0029,-0.0075,-0.033,-0.018,0.007,0.0019,-0.026,0.018,-0.0039,-0.017,-0.0041,0.0064,0.0084,0.027,0.029,-0.0017,0.005,0.0056,-0.02,-0.0059,-0.03,-0.0087,-0.0058,-0.027,0.011,0.0037,-0.0087,-0.02,-0.011,0.0016
0.034,-0.05,-0.031,0.0016,0.02,-0.012,-0.0016,-0.031,0.012,0.0078,-0.022,0.0034,0.031,0.0016,-0.035,0.0023,0.0083,-0.01,0.043,0.024,-0.018,-0.0073,0.012,0.0029,0.019,0.01,-0.017,0.022,-0.01,-0.013,-0.007,0.011,-0.014,-0.018,0.019,-0.00064,-0.02,0.019,-0.00068,-0.018,-0.0084,0.014,-0.0032,0.032,0.026,-0.002,-0.0028,0.0088,-0.03,-0.018,-0.021,-0.012,0.0032,-0.034,0.00083,0.014,-0.02,-0.015,-0.0069,0.01
0.033,-0.048,-0.033,0.0055,0.024,-0.016,0.0035,-0.024,0.013,0.0033,-0.026,0.0018,0.029,0.0014,-0.042,0.0034,0.012,-0.013,0.039,0.018,-0.018,-0.00053,0.013,0.0043,0.012,0.0056,-0.017,0.013,-0.008,-0.0099,-0.0093,0.021,-0.0052,-0.017,0.019,-0.005,-0.0084,0.019,0.0084,-0.02,-0.0051,0.0093,0.0013,0.025,0.021,0.0084,-0.0095,-0.0024,-0.032,-0.016,-0.018,-0.013,0.0067,-0.03,-0.0064,0.015,-0.024,-0.012,-0.0056,0.011
